sensor_id,date,cluster,label-name
VDS0060,2018-03-02,0,Rush-hour
VDS0060,2018-03-05,0,Rush-hour
VDS0060,2018-03-06,0,Rush-hour
VDS0060,2018-03-07,0,Rush-hour
VDS0060,2018-03-08,0,Rush-hour
VDS0060,2018-03-09,0,Rush-hour
VDS0060,2018-03-12,0,Rush-hour
VDS0060,2018-03-13,0,Rush-hour
VDS0060,2018-03-14,0,Rush-hour
VDS0060,2018-03-15,0,Rush-hour
VDS0060,2018-03-16,0,Rush-hour
VDS0060,2018-03-19,0,Rush-hour
VDS0060,2018-03-20,0,Rush-hour
VDS0060,2018-03-21,0,Rush-hour
VDS0060,2018-03-22,0,Rush-hour
VDS0060,2018-03-23,0,Rush-hour
VDS0060,2018-03-26,0,Rush-hour
VDS0060,2018-03-27,0,Rush-hour
VDS0060,2018-03-28,0,Rush-hour
VDS0060,2018-03-29,0,Rush-hour
VDS0060,2018-03-30,0,Rush-hour
VDS0060,2018-04-02,0,Rush-hour
VDS0060,2018-04-03,0,Rush-hour
VDS0060,2018-04-04,0,Rush-hour
VDS0060,2018-04-05,0,Rush-hour
VDS0060,2018-04-06,0,Rush-hour
VDS0060,2018-04-09,0,Rush-hour
VDS0060,2018-04-10,0,Rush-hour
VDS0060,2018-04-11,0,Rush-hour
VDS0060,2018-04-12,0,Rush-hour
VDS0060,2018-04-13,0,Rush-hour
VDS0060,2018-04-16,0,Rush-hour
VDS0060,2018-04-17,0,Rush-hour
VDS0060,2018-04-18,0,Rush-hour
VDS0060,2018-04-19,0,Rush-hour
VDS0060,2018-04-20,0,Rush-hour
VDS0060,2018-04-23,0,Rush-hour
VDS0060,2018-04-24,0,Rush-hour
VDS0060,2018-04-25,0,Rush-hour
VDS0060,2018-04-26,0,Rush-hour
VDS0060,2018-04-27,0,Rush-hour
VDS0060,2018-04-30,0,Rush-hour
VDS0063,2018-02-01,0,Rush-hour
VDS0063,2018-02-02,0,Rush-hour
VDS0063,2018-02-05,0,Rush-hour
VDS0063,2018-02-06,1,Steady-moderate
VDS0063,2018-02-07,1,Steady-moderate
VDS0063,2018-02-08,0,Rush-hour
VDS0063,2018-02-09,0,Rush-hour
VDS0063,2018-02-12,2,Free-flow
VDS0063,2018-02-13,2,Free-flow
VDS0063,2018-02-14,1,Steady-moderate
VDS0063,2018-02-15,1,Steady-moderate
VDS0063,2018-02-16,1,Steady-moderate
VDS0063,2018-02-19,0,Rush-hour
VDS0063,2018-02-20,0,Rush-hour
VDS0063,2018-02-21,0,Rush-hour
VDS0063,2018-02-22,0,Rush-hour
VDS0063,2018-02-23,1,Steady-moderate
VDS0063,2018-02-26,0,Rush-hour
VDS0063,2018-02-27,0,Rush-hour
VDS0063,2018-02-28,0,Rush-hour
VDS0063,2018-03-01,1,Steady-moderate
VDS0063,2018-03-02,0,Rush-hour
VDS0063,2018-03-05,0,Rush-hour
VDS0063,2018-03-06,0,Rush-hour
VDS0063,2018-03-07,0,Rush-hour
VDS0063,2018-03-08,0,Rush-hour
VDS0063,2018-03-09,0,Rush-hour
VDS0063,2018-03-12,0,Rush-hour
VDS0063,2018-03-13,0,Rush-hour
VDS0063,2018-03-14,0,Rush-hour
VDS0063,2018-03-15,0,Rush-hour
VDS0063,2018-03-16,0,Rush-hour
VDS0063,2018-03-19,0,Rush-hour
VDS0063,2018-03-20,0,Rush-hour
VDS0063,2018-03-21,0,Rush-hour
VDS0063,2018-03-22,1,Steady-moderate
VDS0063,2018-03-23,0,Rush-hour
VDS0063,2018-03-26,0,Rush-hour
VDS0063,2018-03-27,0,Rush-hour
VDS0063,2018-03-28,0,Rush-hour
VDS0063,2018-03-29,0,Rush-hour
VDS0063,2018-03-30,0,Rush-hour
VDS0063,2018-04-02,0,Rush-hour
VDS0063,2018-04-03,0,Rush-hour
VDS0063,2018-04-04,0,Rush-hour
VDS0063,2018-04-05,0,Rush-hour
VDS0063,2018-04-06,0,Rush-hour
VDS0063,2018-04-09,0,Rush-hour
VDS0063,2018-04-10,0,Rush-hour
VDS0063,2018-04-11,0,Rush-hour
VDS0063,2018-04-12,0,Rush-hour
VDS0063,2018-04-13,0,Rush-hour
VDS0063,2018-04-16,0,Rush-hour
VDS0063,2018-04-17,0,Rush-hour
VDS0063,2018-04-18,0,Rush-hour
VDS0063,2018-04-19,0,Rush-hour
VDS0063,2018-04-20,0,Rush-hour
VDS0063,2018-04-23,0,Rush-hour
VDS0063,2018-04-24,0,Rush-hour
VDS0063,2018-04-25,0,Rush-hour
VDS0063,2018-04-26,0,Rush-hour
VDS0063,2018-04-27,0,Rush-hour
VDS0063,2018-04-30,0,Rush-hour
VDS0064,2018-02-01,1,Steady-moderate
VDS0064,2018-02-02,1,Steady-moderate
VDS0064,2018-02-05,1,Steady-moderate
VDS0064,2018-02-06,1,Steady-moderate
VDS0064,2018-02-07,2,Free-flow
VDS0064,2018-02-08,1,Steady-moderate
VDS0064,2018-02-09,2,Free-flow
VDS0064,2018-02-12,2,Free-flow
VDS0064,2018-02-13,2,Free-flow
VDS0064,2018-02-14,2,Free-flow
VDS0064,2018-02-15,2,Free-flow
VDS0064,2018-02-16,2,Free-flow
VDS0064,2018-02-19,1,Steady-moderate
VDS0064,2018-02-20,2,Free-flow
VDS0064,2018-02-21,1,Steady-moderate
VDS0064,2018-02-22,1,Steady-moderate
VDS0064,2018-02-23,1,Steady-moderate
VDS0064,2018-02-26,1,Steady-moderate
VDS0064,2018-02-27,2,Free-flow
VDS0064,2018-02-28,0,Rush-hour
VDS0064,2018-03-01,2,Free-flow
VDS0064,2018-03-02,1,Steady-moderate
VDS0064,2018-03-05,2,Free-flow
VDS0064,2018-03-06,2,Free-flow
VDS0064,2018-03-07,2,Free-flow
VDS0064,2018-03-08,2,Free-flow
VDS0064,2018-03-09,1,Steady-moderate
VDS0064,2018-03-12,1,Steady-moderate
VDS0064,2018-03-13,1,Steady-moderate
VDS0064,2018-03-14,1,Steady-moderate
VDS0064,2018-03-15,1,Steady-moderate
VDS0064,2018-03-16,2,Free-flow
VDS0064,2018-03-19,2,Free-flow
VDS0064,2018-03-20,1,Steady-moderate
VDS0064,2018-03-21,2,Free-flow
VDS0064,2018-03-22,2,Free-flow
VDS0064,2018-03-23,2,Free-flow
VDS0064,2018-03-26,2,Free-flow
VDS0064,2018-03-27,1,Steady-moderate
VDS0064,2018-03-28,2,Free-flow
VDS0064,2018-03-29,1,Steady-moderate
VDS0064,2018-03-30,1,Steady-moderate
VDS0064,2018-04-02,1,Steady-moderate
VDS0064,2018-04-03,1,Steady-moderate
VDS0064,2018-04-04,1,Steady-moderate
VDS0064,2018-04-05,1,Steady-moderate
VDS0064,2018-04-06,2,Free-flow
VDS0064,2018-04-09,1,Steady-moderate
VDS0064,2018-04-10,1,Steady-moderate
VDS0064,2018-04-11,2,Free-flow
VDS0064,2018-04-12,1,Steady-moderate
VDS0064,2018-04-13,1,Steady-moderate
VDS0064,2018-04-16,1,Steady-moderate
VDS0064,2018-04-17,1,Steady-moderate
VDS0064,2018-04-18,1,Steady-moderate
VDS0064,2018-04-19,1,Steady-moderate
VDS0064,2018-04-20,1,Steady-moderate
VDS0064,2018-04-23,1,Steady-moderate
VDS0064,2018-04-24,2,Free-flow
VDS0064,2018-04-25,2,Free-flow
VDS0064,2018-04-26,1,Steady-moderate
VDS0064,2018-04-27,1,Steady-moderate
VDS0064,2018-04-30,1,Steady-moderate
VDS0065,2018-02-01,0,Rush-hour
VDS0065,2018-02-02,0,Rush-hour
VDS0065,2018-02-05,0,Rush-hour
VDS0065,2018-02-06,0,Rush-hour
VDS0065,2018-02-07,1,Steady-moderate
VDS0065,2018-02-08,0,Rush-hour
VDS0065,2018-02-09,0,Rush-hour
VDS0065,2018-02-12,1,Steady-moderate
VDS0065,2018-02-13,2,Free-flow
VDS0065,2018-02-14,0,Rush-hour
VDS0065,2018-02-15,0,Rush-hour
VDS0065,2018-02-16,1,Steady-moderate
VDS0065,2018-02-19,0,Rush-hour
VDS0065,2018-02-20,0,Rush-hour
VDS0065,2018-02-21,0,Rush-hour
VDS0065,2018-02-22,0,Rush-hour
VDS0065,2018-02-23,0,Rush-hour
VDS0065,2018-02-26,0,Rush-hour
VDS0065,2018-02-27,0,Rush-hour
VDS0065,2018-02-28,0,Rush-hour
VDS0065,2018-03-01,0,Rush-hour
VDS0065,2018-03-02,0,Rush-hour
VDS0065,2018-03-05,1,Steady-moderate
VDS0065,2018-03-06,0,Rush-hour
VDS0065,2018-03-07,0,Rush-hour
VDS0065,2018-03-08,0,Rush-hour
VDS0065,2018-03-09,0,Rush-hour
VDS0065,2018-03-12,1,Steady-moderate
VDS0065,2018-03-13,0,Rush-hour
VDS0065,2018-03-14,0,Rush-hour
VDS0065,2018-03-15,0,Rush-hour
VDS0065,2018-03-16,1,Steady-moderate
VDS0065,2018-03-19,0,Rush-hour
VDS0065,2018-03-20,0,Rush-hour
VDS0065,2018-03-21,1,Steady-moderate
VDS0065,2018-03-22,1,Steady-moderate
VDS0065,2018-03-23,0,Rush-hour
VDS0065,2018-03-26,0,Rush-hour
VDS0065,2018-03-27,0,Rush-hour
VDS0065,2018-03-28,1,Steady-moderate
VDS0065,2018-03-29,0,Rush-hour
VDS0065,2018-03-30,0,Rush-hour
VDS0065,2018-04-02,0,Rush-hour
VDS0065,2018-04-03,0,Rush-hour
VDS0065,2018-04-04,0,Rush-hour
VDS0065,2018-04-05,0,Rush-hour
VDS0065,2018-04-06,1,Steady-moderate
VDS0065,2018-04-09,0,Rush-hour
VDS0065,2018-04-10,0,Rush-hour
VDS0065,2018-04-11,0,Rush-hour
VDS0065,2018-04-12,0,Rush-hour
VDS0065,2018-04-13,1,Steady-moderate
VDS0065,2018-04-16,1,Steady-moderate
VDS0065,2018-04-17,0,Rush-hour
VDS0065,2018-04-18,0,Rush-hour
VDS0065,2018-04-19,0,Rush-hour
VDS0065,2018-04-20,1,Steady-moderate
VDS0065,2018-04-23,0,Rush-hour
VDS0065,2018-04-24,1,Steady-moderate
VDS0065,2018-04-25,0,Rush-hour
VDS0065,2018-04-26,0,Rush-hour
VDS0065,2018-04-27,1,Steady-moderate
VDS0065,2018-04-30,1,Steady-moderate
VDS0066,2018-02-01,0,Rush-hour
VDS0066,2018-02-02,0,Rush-hour
VDS0066,2018-02-05,0,Rush-hour
VDS0066,2018-02-06,0,Rush-hour
VDS0066,2018-02-07,2,Free-flow
VDS0066,2018-02-08,0,Rush-hour
VDS0066,2018-02-09,0,Rush-hour
VDS0066,2018-02-12,2,Free-flow
VDS0066,2018-02-13,2,Free-flow
VDS0066,2018-02-14,0,Rush-hour
VDS0066,2018-02-15,0,Rush-hour
VDS0066,2018-02-16,0,Rush-hour
VDS0066,2018-02-19,0,Rush-hour
VDS0066,2018-02-20,0,Rush-hour
VDS0066,2018-02-21,0,Rush-hour
VDS0066,2018-02-22,0,Rush-hour
VDS0066,2018-02-23,0,Rush-hour
VDS0066,2018-02-26,0,Rush-hour
VDS0066,2018-02-27,0,Rush-hour
VDS0066,2018-02-28,0,Rush-hour
VDS0066,2018-03-01,0,Rush-hour
VDS0066,2018-03-02,0,Rush-hour
VDS0066,2018-03-05,0,Rush-hour
VDS0066,2018-03-06,0,Rush-hour
VDS0066,2018-03-07,0,Rush-hour
VDS0066,2018-03-08,0,Rush-hour
VDS0066,2018-03-09,0,Rush-hour
VDS0066,2018-03-12,0,Rush-hour
VDS0066,2018-03-13,0,Rush-hour
VDS0066,2018-03-14,0,Rush-hour
VDS0066,2018-03-15,0,Rush-hour
VDS0066,2018-03-16,1,Steady-moderate
VDS0066,2018-03-19,0,Rush-hour
VDS0066,2018-03-20,0,Rush-hour
VDS0066,2018-03-21,1,Steady-moderate
VDS0066,2018-03-22,0,Rush-hour
VDS0066,2018-03-23,0,Rush-hour
VDS0066,2018-03-26,0,Rush-hour
VDS0066,2018-03-27,0,Rush-hour
VDS0066,2018-03-28,0,Rush-hour
VDS0066,2018-03-29,0,Rush-hour
VDS0066,2018-03-30,0,Rush-hour
VDS0066,2018-04-02,0,Rush-hour
VDS0066,2018-04-03,0,Rush-hour
VDS0066,2018-04-04,0,Rush-hour
VDS0066,2018-04-05,0,Rush-hour
VDS0066,2018-04-06,0,Rush-hour
VDS0066,2018-04-09,0,Rush-hour
VDS0066,2018-04-10,0,Rush-hour
VDS0066,2018-04-11,0,Rush-hour
VDS0066,2018-04-12,0,Rush-hour
VDS0066,2018-04-13,0,Rush-hour
VDS0066,2018-04-16,0,Rush-hour
VDS0066,2018-04-17,0,Rush-hour
VDS0066,2018-04-18,0,Rush-hour
VDS0066,2018-04-19,0,Rush-hour
VDS0066,2018-04-20,0,Rush-hour
VDS0066,2018-04-23,0,Rush-hour
VDS0066,2018-04-24,0,Rush-hour
VDS0066,2018-04-25,0,Rush-hour
VDS0066,2018-04-26,0,Rush-hour
VDS0066,2018-04-27,0,Rush-hour
VDS0066,2018-04-30,0,Rush-hour
VDS0067,2018-02-01,1,Steady-moderate
VDS0067,2018-02-02,2,Free-flow
VDS0067,2018-02-05,1,Steady-moderate
VDS0067,2018-02-06,1,Steady-moderate
VDS0067,2018-02-07,2,Free-flow
VDS0067,2018-02-08,1,Steady-moderate
VDS0067,2018-02-09,2,Free-flow
VDS0067,2018-02-12,2,Free-flow
VDS0067,2018-02-13,2,Free-flow
VDS0067,2018-02-14,1,Steady-moderate
VDS0067,2018-02-15,2,Free-flow
VDS0067,2018-02-16,1,Steady-moderate
VDS0067,2018-02-19,1,Steady-moderate
VDS0067,2018-02-20,1,Steady-moderate
VDS0067,2018-02-21,1,Steady-moderate
VDS0067,2018-02-22,1,Steady-moderate
VDS0067,2018-02-23,1,Steady-moderate
VDS0067,2018-02-26,1,Steady-moderate
VDS0067,2018-02-27,1,Steady-moderate
VDS0067,2018-02-28,1,Steady-moderate
VDS0067,2018-03-01,1,Steady-moderate
VDS0067,2018-03-02,2,Free-flow
VDS0067,2018-03-05,1,Steady-moderate
VDS0067,2018-03-06,1,Steady-moderate
VDS0067,2018-03-07,1,Steady-moderate
VDS0067,2018-03-08,1,Steady-moderate
VDS0067,2018-03-09,1,Steady-moderate
VDS0067,2018-03-12,1,Steady-moderate
VDS0067,2018-03-13,1,Steady-moderate
VDS0067,2018-03-14,1,Steady-moderate
VDS0067,2018-03-15,1,Steady-moderate
VDS0067,2018-03-16,1,Steady-moderate
VDS0067,2018-03-19,1,Steady-moderate
VDS0067,2018-03-20,1,Steady-moderate
VDS0067,2018-03-21,2,Free-flow
VDS0067,2018-03-22,2,Free-flow
VDS0067,2018-03-23,0,Rush-hour
VDS0067,2018-03-26,1,Steady-moderate
VDS0067,2018-03-27,1,Steady-moderate
VDS0067,2018-03-28,1,Steady-moderate
VDS0067,2018-03-29,1,Steady-moderate
VDS0067,2018-03-30,0,Rush-hour
VDS0067,2018-04-02,1,Steady-moderate
VDS0067,2018-04-03,1,Steady-moderate
VDS0067,2018-04-04,1,Steady-moderate
VDS0067,2018-04-05,1,Steady-moderate
VDS0067,2018-04-06,2,Free-flow
VDS0067,2018-04-09,1,Steady-moderate
VDS0067,2018-04-10,1,Steady-moderate
VDS0067,2018-04-11,2,Free-flow
VDS0067,2018-04-12,1,Steady-moderate
VDS0067,2018-04-13,1,Steady-moderate
VDS0067,2018-04-16,1,Steady-moderate
VDS0067,2018-04-17,1,Steady-moderate
VDS0067,2018-04-18,1,Steady-moderate
VDS0067,2018-04-19,0,Rush-hour
VDS0067,2018-04-20,2,Free-flow
VDS0067,2018-04-23,1,Steady-moderate
VDS0067,2018-04-24,1,Steady-moderate
VDS0067,2018-04-25,2,Free-flow
VDS0067,2018-04-26,1,Steady-moderate
VDS0067,2018-04-27,1,Steady-moderate
VDS0067,2018-04-30,0,Rush-hour
VDS0068,2018-02-01,0,Rush-hour
VDS0068,2018-02-02,0,Rush-hour
VDS0068,2018-02-05,0,Rush-hour
VDS0068,2018-02-06,0,Rush-hour
VDS0068,2018-02-07,2,Free-flow
VDS0068,2018-02-08,0,Rush-hour
VDS0068,2018-02-09,0,Rush-hour
VDS0068,2018-02-12,2,Free-flow
VDS0068,2018-02-13,2,Free-flow
VDS0068,2018-02-14,0,Rush-hour
VDS0068,2018-02-15,0,Rush-hour
VDS0068,2018-02-16,0,Rush-hour
VDS0068,2018-02-19,0,Rush-hour
VDS0068,2018-02-20,0,Rush-hour
VDS0068,2018-02-21,0,Rush-hour
VDS0068,2018-02-22,0,Rush-hour
VDS0068,2018-02-23,0,Rush-hour
VDS0068,2018-02-26,0,Rush-hour
VDS0068,2018-02-27,0,Rush-hour
VDS0068,2018-02-28,0,Rush-hour
VDS0068,2018-03-01,0,Rush-hour
VDS0068,2018-03-02,0,Rush-hour
VDS0068,2018-03-05,0,Rush-hour
VDS0068,2018-03-06,0,Rush-hour
VDS0068,2018-03-07,0,Rush-hour
VDS0068,2018-03-08,0,Rush-hour
VDS0068,2018-03-09,0,Rush-hour
VDS0068,2018-03-12,0,Rush-hour
VDS0068,2018-03-13,0,Rush-hour
VDS0068,2018-03-14,0,Rush-hour
VDS0068,2018-03-15,0,Rush-hour
VDS0068,2018-03-16,0,Rush-hour
VDS0068,2018-03-19,0,Rush-hour
VDS0068,2018-03-20,0,Rush-hour
VDS0068,2018-03-21,1,Steady-moderate
VDS0068,2018-03-22,0,Rush-hour
VDS0068,2018-03-23,0,Rush-hour
VDS0068,2018-03-26,0,Rush-hour
VDS0068,2018-03-27,0,Rush-hour
VDS0068,2018-03-28,0,Rush-hour
VDS0068,2018-03-29,0,Rush-hour
VDS0068,2018-03-30,0,Rush-hour
VDS0068,2018-04-02,0,Rush-hour
VDS0068,2018-04-03,0,Rush-hour
VDS0068,2018-04-04,1,Steady-moderate
VDS0068,2018-04-05,0,Rush-hour
VDS0068,2018-04-06,0,Rush-hour
VDS0068,2018-04-09,0,Rush-hour
VDS0068,2018-04-10,0,Rush-hour
VDS0068,2018-04-11,0,Rush-hour
VDS0068,2018-04-12,0,Rush-hour
VDS0068,2018-04-13,0,Rush-hour
VDS0068,2018-04-16,0,Rush-hour
VDS0068,2018-04-17,0,Rush-hour
VDS0068,2018-04-18,0,Rush-hour
VDS0068,2018-04-19,0,Rush-hour
VDS0068,2018-04-20,0,Rush-hour
VDS0068,2018-04-23,0,Rush-hour
VDS0068,2018-04-24,0,Rush-hour
VDS0068,2018-04-25,0,Rush-hour
VDS0068,2018-04-26,0,Rush-hour
VDS0068,2018-04-27,0,Rush-hour
VDS0068,2018-04-30,0,Rush-hour
VDS0069,2018-02-01,0,Rush-hour
VDS0069,2018-02-02,0,Rush-hour
VDS0069,2018-02-05,0,Rush-hour
VDS0069,2018-02-06,1,Steady-moderate
VDS0069,2018-02-07,2,Free-flow
VDS0069,2018-02-08,0,Rush-hour
VDS0069,2018-02-09,0,Rush-hour
VDS0069,2018-02-12,2,Free-flow
VDS0069,2018-02-13,2,Free-flow
VDS0069,2018-02-14,0,Rush-hour
VDS0069,2018-02-15,0,Rush-hour
VDS0069,2018-02-16,1,Steady-moderate
VDS0069,2018-02-19,0,Rush-hour
VDS0069,2018-02-20,1,Steady-moderate
VDS0069,2018-02-21,1,Steady-moderate
VDS0069,2018-02-22,1,Steady-moderate
VDS0069,2018-02-23,1,Steady-moderate
VDS0069,2018-02-26,0,Rush-hour
VDS0069,2018-02-27,1,Steady-moderate
VDS0069,2018-02-28,0,Rush-hour
VDS0069,2018-03-01,1,Steady-moderate
VDS0069,2018-03-02,0,Rush-hour
VDS0069,2018-03-05,1,Steady-moderate
VDS0069,2018-03-06,0,Rush-hour
VDS0069,2018-03-07,0,Rush-hour
VDS0069,2018-03-08,2,Free-flow
VDS0069,2018-03-09,0,Rush-hour
VDS0069,2018-03-12,0,Rush-hour
VDS0069,2018-03-13,1,Steady-moderate
VDS0069,2018-03-14,1,Steady-moderate
VDS0069,2018-03-15,1,Steady-moderate
VDS0069,2018-03-16,1,Steady-moderate
VDS0069,2018-03-19,1,Steady-moderate
VDS0069,2018-03-20,1,Steady-moderate
VDS0069,2018-03-21,1,Steady-moderate
VDS0069,2018-03-22,2,Free-flow
VDS0069,2018-03-23,1,Steady-moderate
VDS0069,2018-03-26,1,Steady-moderate
VDS0069,2018-03-27,0,Rush-hour
VDS0069,2018-03-28,1,Steady-moderate
VDS0069,2018-03-29,1,Steady-moderate
VDS0069,2018-03-30,0,Rush-hour
VDS0069,2018-04-02,0,Rush-hour
VDS0069,2018-04-03,0,Rush-hour
VDS0069,2018-04-04,1,Steady-moderate
VDS0069,2018-04-05,0,Rush-hour
VDS0069,2018-04-06,2,Free-flow
VDS0069,2018-04-09,0,Rush-hour
VDS0069,2018-04-10,0,Rush-hour
VDS0069,2018-04-11,1,Steady-moderate
VDS0069,2018-04-12,0,Rush-hour
VDS0069,2018-04-13,0,Rush-hour
VDS0069,2018-04-16,0,Rush-hour
VDS0069,2018-04-17,0,Rush-hour
VDS0069,2018-04-18,1,Steady-moderate
VDS0069,2018-04-19,1,Steady-moderate
VDS0069,2018-04-20,0,Rush-hour
VDS0069,2018-04-23,1,Steady-moderate
VDS0069,2018-04-24,1,Steady-moderate
VDS0069,2018-04-25,0,Rush-hour
VDS0069,2018-04-26,0,Rush-hour
VDS0069,2018-04-27,0,Rush-hour
VDS0069,2018-04-30,0,Rush-hour
VDS0070,2018-02-01,0,Rush-hour
VDS0070,2018-02-02,0,Rush-hour
VDS0070,2018-02-05,0,Rush-hour
VDS0070,2018-02-06,0,Rush-hour
VDS0070,2018-02-07,0,Rush-hour
VDS0070,2018-02-08,0,Rush-hour
VDS0070,2018-02-09,0,Rush-hour
VDS0070,2018-02-12,2,Free-flow
VDS0070,2018-02-13,2,Free-flow
VDS0070,2018-02-14,0,Rush-hour
VDS0070,2018-02-15,0,Rush-hour
VDS0070,2018-02-16,0,Rush-hour
VDS0070,2018-02-19,0,Rush-hour
VDS0070,2018-02-20,0,Rush-hour
VDS0070,2018-02-21,0,Rush-hour
VDS0070,2018-02-22,0,Rush-hour
VDS0070,2018-02-23,0,Rush-hour
VDS0070,2018-02-26,0,Rush-hour
VDS0070,2018-02-27,0,Rush-hour
VDS0070,2018-02-28,0,Rush-hour
VDS0070,2018-03-01,1,Steady-moderate
VDS0070,2018-03-02,0,Rush-hour
VDS0070,2018-03-05,0,Rush-hour
VDS0070,2018-03-06,0,Rush-hour
VDS0070,2018-03-07,0,Rush-hour
VDS0070,2018-03-08,0,Rush-hour
VDS0070,2018-03-09,0,Rush-hour
VDS0070,2018-03-12,0,Rush-hour
VDS0070,2018-03-13,0,Rush-hour
VDS0070,2018-03-14,0,Rush-hour
VDS0070,2018-03-15,0,Rush-hour
VDS0070,2018-03-16,0,Rush-hour
VDS0070,2018-03-19,0,Rush-hour
VDS0070,2018-03-20,0,Rush-hour
VDS0070,2018-03-21,0,Rush-hour
VDS0070,2018-03-22,0,Rush-hour
VDS0070,2018-03-23,0,Rush-hour
VDS0070,2018-03-26,0,Rush-hour
VDS0070,2018-03-27,0,Rush-hour
VDS0070,2018-03-28,0,Rush-hour
VDS0070,2018-03-29,0,Rush-hour
VDS0070,2018-03-30,0,Rush-hour
VDS0070,2018-04-02,0,Rush-hour
VDS0070,2018-04-03,0,Rush-hour
VDS0070,2018-04-04,0,Rush-hour
VDS0070,2018-04-05,0,Rush-hour
VDS0070,2018-04-06,0,Rush-hour
VDS0070,2018-04-09,0,Rush-hour
VDS0070,2018-04-10,0,Rush-hour
VDS0070,2018-04-11,0,Rush-hour
VDS0070,2018-04-12,0,Rush-hour
VDS0070,2018-04-13,0,Rush-hour
VDS0070,2018-04-16,0,Rush-hour
VDS0070,2018-04-17,0,Rush-hour
VDS0070,2018-04-18,0,Rush-hour
VDS0070,2018-04-19,0,Rush-hour
VDS0070,2018-04-20,0,Rush-hour
VDS0070,2018-04-23,0,Rush-hour
VDS0070,2018-04-24,0,Rush-hour
VDS0070,2018-04-25,0,Rush-hour
VDS0070,2018-04-26,0,Rush-hour
VDS0070,2018-04-27,0,Rush-hour
VDS0070,2018-04-30,0,Rush-hour
VDS0071,2018-02-01,1,Steady-moderate
VDS0071,2018-02-02,0,Rush-hour
VDS0071,2018-02-05,1,Steady-moderate
VDS0071,2018-02-06,1,Steady-moderate
VDS0071,2018-02-07,2,Free-flow
VDS0071,2018-02-08,0,Rush-hour
VDS0071,2018-02-09,0,Rush-hour
VDS0071,2018-02-12,2,Free-flow
VDS0071,2018-02-13,2,Free-flow
VDS0071,2018-02-14,0,Rush-hour
VDS0071,2018-02-15,0,Rush-hour
VDS0071,2018-02-16,0,Rush-hour
VDS0071,2018-02-19,1,Steady-moderate
VDS0071,2018-02-20,0,Rush-hour
VDS0071,2018-02-21,0,Rush-hour
VDS0071,2018-02-22,0,Rush-hour
VDS0071,2018-02-23,0,Rush-hour
VDS0071,2018-02-26,0,Rush-hour
VDS0071,2018-02-27,0,Rush-hour
VDS0071,2018-02-28,0,Rush-hour
VDS0071,2018-03-01,1,Steady-moderate
VDS0071,2018-03-02,1,Steady-moderate
VDS0071,2018-03-05,1,Steady-moderate
VDS0071,2018-03-06,1,Steady-moderate
VDS0071,2018-03-07,1,Steady-moderate
VDS0071,2018-03-08,1,Steady-moderate
VDS0071,2018-03-09,0,Rush-hour
VDS0071,2018-03-12,0,Rush-hour
VDS0071,2018-03-13,1,Steady-moderate
VDS0071,2018-03-14,0,Rush-hour
VDS0071,2018-03-15,0,Rush-hour
VDS0071,2018-03-16,0,Rush-hour
VDS0071,2018-03-19,1,Steady-moderate
VDS0071,2018-03-20,0,Rush-hour
VDS0071,2018-03-21,1,Steady-moderate
VDS0071,2018-03-22,1,Steady-moderate
VDS0071,2018-03-23,0,Rush-hour
VDS0071,2018-03-26,1,Steady-moderate
VDS0071,2018-03-27,0,Rush-hour
VDS0071,2018-03-28,1,Steady-moderate
VDS0071,2018-03-29,1,Steady-moderate
VDS0071,2018-03-30,0,Rush-hour
VDS0071,2018-04-02,1,Steady-moderate
VDS0071,2018-04-03,0,Rush-hour
VDS0071,2018-04-04,1,Steady-moderate
VDS0071,2018-04-05,0,Rush-hour
VDS0071,2018-04-06,1,Steady-moderate
VDS0071,2018-04-09,1,Steady-moderate
VDS0071,2018-04-10,0,Rush-hour
VDS0071,2018-04-11,0,Rush-hour
VDS0071,2018-04-12,0,Rush-hour
VDS0071,2018-04-13,0,Rush-hour
VDS0071,2018-04-16,0,Rush-hour
VDS0071,2018-04-17,0,Rush-hour
VDS0071,2018-04-18,0,Rush-hour
VDS0071,2018-04-19,0,Rush-hour
VDS0071,2018-04-20,0,Rush-hour
VDS0071,2018-04-23,0,Rush-hour
VDS0071,2018-04-24,0,Rush-hour
VDS0071,2018-04-25,0,Rush-hour
VDS0071,2018-04-26,1,Steady-moderate
VDS0071,2018-04-27,0,Rush-hour
VDS0071,2018-04-30,0,Rush-hour
VDS0072,2018-02-01,0,Rush-hour
VDS0072,2018-02-02,0,Rush-hour
VDS0072,2018-02-05,0,Rush-hour
VDS0072,2018-02-06,0,Rush-hour
VDS0072,2018-02-07,1,Steady-moderate
VDS0072,2018-02-08,0,Rush-hour
VDS0072,2018-02-09,0,Rush-hour
VDS0072,2018-02-12,1,Steady-moderate
VDS0072,2018-02-13,1,Steady-moderate
VDS0072,2018-02-14,0,Rush-hour
VDS0072,2018-02-15,0,Rush-hour
VDS0072,2018-02-16,0,Rush-hour
VDS0072,2018-02-19,0,Rush-hour
VDS0072,2018-02-20,0,Rush-hour
VDS0072,2018-02-21,0,Rush-hour
VDS0072,2018-02-22,0,Rush-hour
VDS0072,2018-02-23,0,Rush-hour
VDS0072,2018-02-26,0,Rush-hour
VDS0072,2018-02-27,0,Rush-hour
VDS0072,2018-02-28,0,Rush-hour
VDS0072,2018-03-01,0,Rush-hour
